,Date,Home Team,Away Team,Result,HTeam,HM,HG,HGA,HPTS,HxG,HxGA,HPPDA,HOPPDA,HDC,HODC,HPTS/M,ATeam,AM,AG,AGA,APTS,AxG,AxGA,APPDA,AOPPDA,ADC,AODC,APTS/M
61,31/10/2020,Liverpool,West Ham,"['2 ', ' 1']",Liverpool,6,15,14,13,14.7,8.19,9.33,19.39,13.5,3.8333333333333335,2.1666666666666665,West Ham,6,12,8,8,9.78,6.5,17.84,11.63,3.6666666666666665,7.666666666666667,1.3333333333333333
62,01/11/2020,Aston Villa,Southampton,"['3 ', ' 4']",Aston Villa,5,12,5,12,8.29,6.09,10.15,6.97,9.6,9.8,2.4,Southampton,6,10,9,10,7.36,6.46,9.56,11.99,6.833333333333333,5.166666666666667,1.6666666666666667
63,01/11/2020,Newcastle United,Everton,"['2 ', ' 1']",Newcastle United,6,8,10,8,6.2,9.34,19.68,8.46,4.666666666666667,6.833333333333333,1.3333333333333333,Everton,6,14,9,13,11.69,5.98,10.98,13.74,5.333333333333333,7.5,2.1666666666666665
64,01/11/2020,Manchester United,Arsenal,"['0 ', ' 1']",Manchester United,5,9,12,7,6.41,9.28,11.29,10.06,7.2,5.2,1.4,Arsenal,6,8,7,9,6.91,7.24,18.4,17.79,7.0,4.5,1.5
65,01/11/2020,Tottenham,Brighton,"['2 ', ' 1']",Tottenham,6,16,8,11,12.17,7.81,9.9,16.88,5.5,4.5,1.8333333333333333,Brighton,6,10,12,5,9.1,6.76,8.66,11.85,5.666666666666667,5.0,0.8333333333333334
66,02/11/2020,Fulham,West Bromwich Albion,"['2 ', ' 0']",Fulham,6,5,14,1,5.59,11.02,12.25,13.23,4.0,6.333333333333333,0.16666666666666666,West Bromwich Albion,6,6,14,3,2.77,12.06,20.91,8.38,3.8333333333333335,5.5,0.5
67,02/11/2020,Leeds,Leicester,"['1 ', ' 4']",Leeds,6,12,9,10,9.22,9.78,6.82,11.1,8.0,8.833333333333334,1.6666666666666667,Leicester,6,13,8,12,8.67,6.97,12.69,13.58,4.666666666666667,5.333333333333333,2.0
68,06/11/2020,Brighton,Burnley,"['0 ', ' 0']",Brighton,7,11,14,5,9.43,8.74,9.15,11.45,5.857142857142857,4.714285714285714,0.7142857142857143,Burnley,6,3,12,1,4.75,6.41,12.97,10.89,5.333333333333333,7.5,0.16666666666666666
69,06/11/2020,Southampton,Newcastle United,"['2 ', ' 0']",Southampton,7,14,12,13,8.36,8.91,9.29,11.31,6.142857142857143,5.142857142857143,1.8571428571428572,Newcastle United,7,10,11,11,8.83,10.56,21.32,8.5,4.714285714285714,7.0,1.5714285714285714
70,07/11/2020,Everton,Manchester United,"['1 ', ' 3']",Everton,7,15,11,13,12.91,8.61,10.68,15.22,5.714285714285714,7.142857142857143,1.8571428571428572,Manchester United,6,9,13,7,6.81,10.28,12.05,10.34,7.666666666666667,5.5,1.1666666666666667
71,07/11/2020,Crystal Palace,Leeds,"['4 ', ' 1']",Crystal Palace,7,8,11,10,8.23,10.64,16.47,6.47,3.5714285714285716,7.714285714285714,1.4285714285714286,Leeds,7,13,13,10,10.96,12.85,6.81,12.68,7.857142857142857,8.285714285714286,1.4285714285714286
72,07/11/2020,Chelsea,Sheffield United,"['4 ', ' 1']",Chelsea,7,16,9,12,10.49,7.19,10.99,17.27,6.857142857142857,4.714285714285714,1.7142857142857142,Sheffield United,7,3,10,1,7.23,10.21,15.12,12.19,5.428571428571429,6.142857142857143,0.14285714285714285
73,07/11/2020,West Ham,Fulham,"['1 ', ' 0']",West Ham,7,13,10,8,10.05,8.06,19.62,10.81,3.142857142857143,8.285714285714286,1.1428571428571428,Fulham,7,7,14,4,7.22,11.5,12.29,11.53,4.0,5.857142857142857,0.5714285714285714
74,08/11/2020,West Bromwich Albion,Tottenham,"['0 ', ' 1']",West Bromwich Albion,7,6,16,3,3.25,13.68,16.69,8.96,3.7142857142857144,5.285714285714286,0.42857142857142855,Tottenham,7,18,9,14,14.14,8.14,9.84,16.66,5.142857142857143,4.857142857142857,2.0
75,08/11/2020,Leicester,Wolverhampton Wanderers,"['1 ', ' 0']",Leicester,7,17,9,15,11.75,8.72,14.78,12.51,4.714285714285714,5.571428571428571,2.142857142857143,Wolverhampton Wanderers,7,8,8,13,6.35,9.19,14.26,13.49,3.857142857142857,6.857142857142857,1.8571428571428572
76,08/11/2020,Manchester City,Liverpool,"['1 ', ' 1']",Manchester City,6,9,8,11,9.16,7.95,10.16,19.1,8.833333333333334,3.1666666666666665,1.8333333333333333,Liverpool,7,17,15,16,16.26,8.46,9.02,21.06,13.285714285714286,3.2857142857142856,2.2857142857142856
77,08/11/2020,Arsenal,Aston Villa,"['0 ', ' 3']",Arsenal,7,9,7,12,7.91,7.63,16.98,17.77,7.0,5.285714285714286,1.7142857142857142,Aston Villa,6,15,9,12,10.74,7.09,9.64,7.04,8.833333333333334,8.5,2.0
78,21/11/2020,Newcastle United,Chelsea,"['0 ', ' 2']",Newcastle United,8,10,13,11,9.01,11.54,20.6,8.03,4.125,6.625,1.375,Chelsea,8,20,10,15,13.36,7.93,11.2,18.4,7.75,4.75,1.875
79,21/11/2020,Aston Villa,Brighton,"['1 ', ' 2']",Aston Villa,7,18,9,15,12.72,8.48,10.24,7.44,9.857142857142858,8.142857142857142,2.142857142857143,Brighton,8,11,14,6,11.02,9.06,9.25,11.7,7.125,4.375,0.75
80,21/11/2020,Tottenham,Manchester City,"['2 ', ' 0']",Tottenham,8,19,9,17,16.01,8.94,9.61,16.64,5.0,5.0,2.125,Manchester City,7,10,9,12,10.74,9.14,10.32,20.19,8.142857142857142,3.857142857142857,1.7142857142857142
81,21/11/2020,Manchester United,West Bromwich Albion,"['1 ', ' 0']",Manchester United,7,12,14,10,8.4,10.65,12.08,10.59,7.571428571428571,6.0,1.4285714285714286,West Bromwich Albion,8,6,17,3,4.05,15.55,16.66,8.81,4.0,5.125,0.375
82,22/11/2020,Fulham,Everton,"['2 ', ' 3']",Fulham,8,7,15,4,9.07,12.92,13.62,11.49,4.125,5.875,0.5,Everton,8,16,14,13,13.28,10.21,10.89,14.82,6.125,7.125,1.625
83,22/11/2020,Sheffield United,West Ham,"['0 ', ' 1']",Sheffield United,8,4,14,1,7.97,13.08,16.4,12.41,5.375,7.125,0.125,West Ham,8,14,10,11,11.47,9.91,18.47,12.36,3.5,7.875,1.375
84,22/11/2020,Leeds,Arsenal,"['0 ', ' 0']",Leeds,8,14,17,10,11.81,14.15,6.35,13.44,7.625,8.25,1.25,Arsenal,8,9,10,12,9.3,9.62,16.37,17.2,6.875,6.625,1.5
85,22/11/2020,Liverpool,Leicester,"['3 ', ' 0']",Liverpool,8,18,16,17,17.45,10.04,10.37,19.34,12.625,3.375,2.125,Leicester,8,18,9,18,13.81,9.3,14.78,13.37,4.25,5.625,2.25
86,23/11/2020,Burnley,Crystal Palace,"['1 ', ' 0']",Burnley,7,3,12,2,5.08,8.0,13.08,10.75,4.857142857142857,8.714285714285714,0.2857142857142857,Crystal Palace,8,12,12,13,9.53,11.49,16.94,6.07,4.125,7.5,1.625
87,23/11/2020,Wolverhampton Wanderers,Southampton,"['1 ', ' 1']",Wolverhampton Wanderers,8,8,9,13,6.92,11.25,15.01,13.65,4.125,6.125,1.625,Southampton,8,16,12,16,9.35,9.08,8.67,11.89,5.875,4.5,2.0
88,27/11/2020,Crystal Palace,Newcastle United,"['0 ', ' 2']",Crystal Palace,9,12,13,13,10.82,13.24,16.86,6.57,4.444444444444445,7.444444444444445,1.4444444444444444,Newcastle United,9,10,15,11,9.38,13.36,21.54,7.97,4.0,6.777777777777778,1.2222222222222223
89,28/11/2020,Brighton,Liverpool,"['1 ', ' 1']",Brighton,9,13,15,9,12.52,10.83,9.49,12.15,6.777777777777778,4.555555555555555,1.0,Liverpool,9,21,16,20,21.22,12.02,10.09,19.19,12.222222222222221,3.888888888888889,2.2222222222222223
90,28/11/2020,Manchester City,Burnley,"['5 ', ' 0']",Manchester City,8,10,11,12,12.41,9.9,9.8,19.43,8.25,3.625,1.5,Burnley,8,4,12,5,6.83,9.28,12.9,11.25,5.125,8.5,0.625
91,28/11/2020,Everton,Leeds,"['0 ', ' 1']",Everton,9,19,16,16,15.54,12.08,11.15,14.3,6.444444444444445,7.333333333333333,1.7777777777777777,Leeds,9,14,17,11,13.77,14.87,6.4,13.65,8.0,7.777777777777778,1.2222222222222223
92,28/11/2020,West Bromwich Albion,Sheffield United,"['1 ', ' 0']",West Bromwich Albion,9,6,18,3,4.49,17.98,15.71,8.64,3.7777777777777777,6.777777777777778,0.3333333333333333,Sheffield United,9,4,15,1,8.66,15.2,16.24,12.76,5.555555555555555,7.444444444444445,0.1111111111111111
93,29/11/2020,Southampton,Manchester United,"['2 ', ' 3']",Southampton,9,17,13,17,10.43,10.66,8.99,11.95,6.333333333333333,4.555555555555555,1.8888888888888888,Manchester United,8,13,14,13,10.83,11.09,11.43,10.62,9.125,5.5,1.625
94,29/11/2020,Chelsea,Tottenham,"['0 ', ' 0']",Chelsea,9,22,10,18,15.18,8.3,10.84,19.3,7.777777777777778,4.555555555555555,2.0,Tottenham,9,21,9,20,16.77,10.6,10.09,15.2,4.666666666666667,5.444444444444445,2.2222222222222223
95,29/11/2020,Arsenal,Wolverhampton Wanderers,"['1 ', ' 2']",Arsenal,9,9,10,13,10.01,11.58,16.27,15.8,6.555555555555555,7.111111111111111,1.4444444444444444,Wolverhampton Wanderers,9,9,10,14,8.5,12.33,14.63,13.51,4.222222222222222,6.555555555555555,1.5555555555555556
96,30/11/2020,Leicester,Fulham,"['1 ', ' 2']",Leicester,9,18,12,18,15.79,13.07,15.22,12.58,4.666666666666667,6.0,2.0,Fulham,9,9,18,4,10.94,15.17,13.17,11.69,4.666666666666667,6.222222222222222,0.4444444444444444
97,30/11/2020,West Ham,Aston Villa,"['2 ', ' 1']",West Ham,9,15,10,14,13.59,10.6,18.11,12.58,4.222222222222222,7.777777777777778,1.5555555555555556,Aston Villa,8,19,11,15,14.49,9.98,10.88,7.91,9.375,7.625,1.875
98,05/12/2020,Burnley,Everton,"['1 ', ' 1']",Burnley,9,4,17,5,7.25,11.54,14.26,10.98,5.0,9.0,0.5555555555555556,Everton,10,19,17,16,16.83,15.19,11.57,13.3,6.4,7.8,1.6
99,05/12/2020,Manchester City,Fulham,"['2 ', ' 0']",Manchester City,9,15,11,15,14.67,10.32,9.69,20.55,8.777777777777779,3.6666666666666665,1.6666666666666667,Fulham,10,11,19,7,12.97,16.45,13.63,11.1,4.9,6.5,0.7
100,05/12/2020,West Ham,Manchester United,"['1 ', ' 3']",West Ham,10,17,11,17,14.16,12.99,17.43,12.61,4.0,7.8,1.7,Manchester United,9,16,16,16,13.31,11.59,11.49,10.62,9.11111111111111,4.888888888888889,1.7777777777777777
101,05/12/2020,Chelsea,Leeds,"['3 ', ' 1']",Chelsea,10,22,10,19,16.16,8.53,10.73,20.09,7.4,4.5,1.9,Leeds,10,15,17,14,16.89,16.16,6.4,13.89,8.4,7.6,1.4
102,06/12/2020,West Bromwich Albion,Crystal Palace,"['1 ', ' 5']",West Bromwich Albion,10,7,18,6,6.21,21.35,15.14,8.95,4.0,7.2,0.6,Crystal Palace,10,12,15,13,11.35,14.52,16.86,6.69,5.2,7.1,1.3
103,06/12/2020,Sheffield United,Leicester,"['1 ', ' 2']",Sheffield United,10,4,16,1,12.03,16.91,16.02,12.33,6.1,7.3,0.1,Leicester,10,19,14,18,17.07,15.11,13.96,13.1,5.1,6.1,1.8
104,06/12/2020,Tottenham,Arsenal,"['2 ', ' 0']",Tottenham,10,21,9,21,17.0,11.57,11.26,14.56,4.6,5.3,2.1,Arsenal,10,10,12,13,11.13,13.59,15.05,15.93,7.1,7.0,1.3
105,06/12/2020,Liverpool,Wolverhampton Wanderers,"['4 ', ' 0']",Liverpool,10,22,17,21,21.5,14.33,10.03,18.4,11.1,3.8,2.1,Wolverhampton Wanderers,10,11,11,17,10.51,13.44,14.84,12.78,4.4,7.1,1.7
106,07/12/2020,Brighton,Southampton,"['1 ', ' 2']",Brighton,10,14,16,10,14.82,11.11,9.79,11.89,6.4,4.2,1.0,Southampton,10,19,16,17,10.93,13.13,9.16,11.95,5.7,5.0,1.7
107,11/12/2020,Leeds,West Ham,"['1 ', ' 2']",Leeds,11,16,20,14,17.91,21.05,6.61,13.36,8.272727272727273,7.7272727272727275,1.2727272727272727,West Ham,11,18,14,17,16.69,14.78,17.44,12.67,4.090909090909091,7.636363636363637,1.5454545454545454
108,12/12/2020,Wolverhampton Wanderers,Aston Villa,"['0 ', ' 1']",Wolverhampton Wanderers,11,11,15,17,10.86,15.04,15.4,13.08,4.090909090909091,7.2727272727272725,1.5454545454545454,Aston Villa,9,20,13,15,16.88,10.56,11.01,8.45,9.222222222222221,7.0,1.6666666666666667
109,12/12/2020,Newcastle United,West Bromwich Albion,"['2 ', ' 1']",Newcastle United,10,12,15,14,10.65,13.9,18.7,8.39,4.0,7.3,1.4,West Bromwich Albion,11,8,23,6,6.77,23.04,15.15,9.28,4.2727272727272725,7.818181818181818,0.5454545454545454
110,12/12/2020,Manchester United,Manchester City,"['0 ', ' 0']",Manchester United,10,19,17,19,15.1,14.12,11.61,11.21,8.8,4.9,1.9,Manchester City,10,17,11,18,17.93,10.61,9.25,21.06,9.3,3.3,1.8
111,12/12/2020,Everton,Chelsea,"['1 ', ' 0']",Everton,11,20,18,17,19.11,15.92,11.14,13.56,6.7272727272727275,7.636363636363637,1.5454545454545454,Chelsea,11,25,11,22,21.05,9.56,10.58,19.0,7.545454545454546,4.7272727272727275,2.0
