,Date,Home Team,Away Team,Result,B365H,B365D,B365A,B365>2.5,B365<2.5,HTeam,HM,HG,HGA,HPTS,HxG,HxGA,HPPDA,HOPPDA,HDC,HODC,HPTS/M,ATeam,AM,AG,AGA,APTS,AxG,AxGA,APPDA,AOPPDA,ADC,AODC,APTS/M
84,19/10/2019,Leicester,Burnley,"['2 ', ' 1']",1.57,4,6,1.9,1.9,Leicester,7,14,7,13,7.56,8.68,7.1,10.56,7.42857142857143,5.85714285714286,1.85714285714286,Burnley,6,7,7,9,6.81,7.24,13.4,7.26,3.83333333333333,7.33333333333333,1.5
85,19/10/2019,Tottenham,Watford,"['1 ', ' 1']",1.4,5,7.5,1.53,2.5,Tottenham,6,9,9,7,7.27,8.07,9.52,10.44,7,8.16666666666667,1.16666666666667,Watford,6,4,16,3,9.09,13.65,14.12,14.76,8.5,7,0.5
86,19/10/2019,Wolverhampton Wanderers,Southampton,"['1 ', ' 1']",1.8,3.6,4.5,2.1,1.72,Wolverhampton Wanderers,7,11,11,9,9.24,10.6,16.76,8.73,4.28571428571429,7.42857142857143,1.28571428571429,Southampton,6,7,10,7,9.04,9.42,7.63,14.02,6.33333333333333,7.66666666666667,1.16666666666667
87,19/10/2019,Crystal Palace,Manchester City,"['0 ', ' 2']",12,7,1.22,1.44,2.75,Crystal Palace,7,8,8,13,7.77,9.14,13.98,9.83,7,6.28571428571429,1.85714285714286,Manchester City,6,20,7,12,19.14,8.39,8.33,24.43,14.3333333333333,4,2
88,20/10/2019,Manchester United,Liverpool,"['1 ', ' 1']",5.25,3.8,1.65,1.72,2.1,Manchester United,7,5,8,6,9.76,5.08,8.98,11.69,6.85714285714286,4.14285714285714,0.857142857142857,Liverpool,6,14,4,18,13.67,4.4,8.15,18.39,11.1666666666667,3.5,3
89,21/10/2019,Sheffield United,Arsenal,"['1 ', ' 0']",3.9,3.75,1.9,1.66,2.2,Sheffield United,6,5,6,5,5.61,9.26,14.57,12.14,4.16666666666667,7,0.833333333333333,Arsenal,6,10,10,9,9.39,11.11,10.31,9.48,9.16666666666667,7.83333333333333,1.5
90,25/10/2019,Southampton,Leicester,"['0 ', ' 9']",3.1,3.4,2.3,2,1.8,Southampton,7,8,11,8,10.41,10.31,8.17,14.1,6.14285714285714,7,1.14285714285714,Leicester,7,15,7,15,7.44,9.25,7.3,11.08,7.57142857142857,5.71428571428571,2.14285714285714
91,26/10/2019,Manchester City,Aston Villa,"['3 ', ' 0']",1.08,11,26,1.22,4.33,Manchester City,7,22,7,15,23.16,9,8.15,23.41,15.2857142857143,4.14285714285714,2.14285714285714,Aston Villa,6,11,8,8,10.98,9.32,9.8,8.75,6,9.83333333333333,1.33333333333333
92,26/10/2019,Brighton,Everton,"['3 ', ' 2']",2.9,3.25,2.5,2,1.8,Brighton,6,5,9,5,8.3,11.46,9.52,14.85,8,7.33333333333333,0.833333333333333,Everton,6,7,11,6,10.15,8.05,8.15,13.32,7.16666666666667,5.33333333333333,1
93,26/10/2019,Watford,Bournemouth,"['0 ', ' 0']",2.15,3.6,3.25,1.66,2.2,Watford,6,4,14,4,7.64,11.09,15.76,13.53,5.5,7,0.666666666666667,Bournemouth,7,10,11,8,8.84,11.99,13.37,7.09,5.28571428571429,10.5714285714286,1.14285714285714
94,26/10/2019,West Ham,Sheffield United,"['1 ', ' 1']",2.1,3.5,3.5,1.9,1.9,West Ham,6,7,6,8,6.25,10.47,11.23,10.53,8.66666666666667,6.66666666666667,1.33333333333333,Sheffield United,6,5,4,8,5.85,9.51,14.62,11.54,4.5,6.83333333333333,1.33333333333333
95,26/10/2019,Burnley,Chelsea,"['2 ', ' 4']",4.5,4,1.72,1.66,2.2,Burnley,7,8,9,9,8.6,8.07,13.66,7.3,3.71428571428571,7.14285714285714,1.28571428571429,Chelsea,6,15,7,13,15.32,5.65,10.22,13.66,7.66666666666667,3.5,2.16666666666667
96,27/10/2019,Newcastle United,Wolverhampton Wanderers,"['1 ', ' 1']",3,3.1,2.55,2.5,1.53,Newcastle United,6,3,10,5,3.33,10.35,27.23,6.85,2.16666666666667,10.1666666666667,0.833333333333333,Wolverhampton Wanderers,6,10,10,8,8.49,9.6,16.43,8.49,4,7.33333333333333,1.33333333333333
97,27/10/2019,Arsenal,Crystal Palace,"['2 ', ' 2']",1.45,4.75,6.5,1.53,2.5,Arsenal,6,9,8,9,9.36,9.22,8.87,9.93,9.33333333333333,7.33333333333333,1.5,Crystal Palace,6,6,8,10,7.47,9.08,14.79,9.47,7.83333333333333,9.33333333333333,1.66666666666667
98,27/10/2019,Liverpool,Tottenham,"['2 ', ' 1']",1.5,4.33,6.5,1.53,2.5,Liverpool,6,12,4,16,11.91,4.2,7.2,19.25,10.8333333333333,2.5,2.66666666666667,Tottenham,6,10,9,8,6.9,8.4,9.83,10.1,7.33333333333333,7.66666666666667,1.33333333333333
99,27/10/2019,Norwich,Manchester United,"['1 ', ' 3']",4.33,4,1.75,1.66,2.2,Norwich,6,4,13,4,6.67,13.1,10.5,9.99,8,10,0.666666666666667,Manchester United,6,4,6,6,7.18,5.13,11.8,9.03,5.5,4.83333333333333,1
100,02/11/2019,Bournemouth,Manchester United,"['1 ', ' 0']",3.25,3.6,2.15,1.9,1.9,Bournemouth,6,8,5,9,7.29,7.3,12.04,8.35,5,8.66666666666667,1.5,Manchester United,6,6,6,8,9.79,5.25,11.11,9.6,4.33333333333333,4.83333333333333,1.33333333333333
101,02/11/2019,Arsenal,Wolverhampton Wanderers,"['1 ', ' 1']",1.75,3.75,4.75,1.72,2.1,Arsenal,7,11,10,10,10.9,10.99,8.71,10.99,9.14285714285714,6.42857142857143,1.42857142857143,Wolverhampton Wanderers,7,11,11,9,10.42,10.21,15.14,10.01,4.28571428571429,6.71428571428571,1.28571428571429
102,02/11/2019,Aston Villa,Liverpool,"['1 ', ' 2']",9,5,1.33,1.44,2.75,Aston Villa,6,11,10,8,11.66,11.1,11.4,8.59,5.66666666666667,10.6666666666667,1.33333333333333,Liverpool,6,11,5,16,12.9,4.94,6.96,21.26,11.1666666666667,3.16666666666667,2.66666666666667
103,02/11/2019,Brighton,Norwich,"['2 ', ' 0']",1.72,4.2,4.33,1.66,2.2,Brighton,6,8,7,8,8.59,10.2,8.13,15.01,7.5,5.83333333333333,1.33333333333333,Norwich,6,5,14,4,6.4,15.41,10.49,10.48,8.16666666666667,9,0.666666666666667
104,02/11/2019,Manchester City,Southampton,"['2 ', ' 1']",1.07,13,23,1.22,4.33,Manchester City,6,18,6,12,20.91,7.23,7.87,24.28,15.3333333333333,3.66666666666667,2,Southampton,6,5,19,4,8.02,11.79,9.38,11.66,5.33333333333333,6.5,0.666666666666667
105,02/11/2019,Sheffield United,Burnley,"['3 ', ' 0']",2.25,3.2,3.4,2.3,1.61,Sheffield United,6,4,3,8,5.97,9.54,13.42,10.71,4.83333333333333,7.66666666666667,1.33333333333333,Burnley,6,9,9,8,8.99,6.53,13.56,7.59,5,6.83333333333333,1.33333333333333
106,02/11/2019,West Ham,Newcastle United,"['2 ', ' 3']",1.75,3.8,4.5,1.8,2,West Ham,6,6,7,6,6.38,10.47,12.19,11.62,8.16666666666667,7,1,Newcastle United,6,3,10,5,2.89,11.18,30.01,6.58,2.33333333333333,10.1666666666667,0.833333333333333
107,02/11/2019,Watford,Chelsea,"['1 ', ' 2']",5,4.33,1.61,1.61,2.3,Watford,6,3,13,4,7.21,10.95,15.85,12.03,5.33333333333333,7.16666666666667,0.666666666666667,Chelsea,6,17,7,15,14.01,6.84,9.66,12.9,8,4,2.5
108,03/11/2019,Crystal Palace,Leicester,"['0 ', ' 2']",3.5,3.4,2.1,2,1.8,Crystal Palace,6,7,10,8,7.83,10.31,17.12,9.26,5.83333333333333,9.83333333333333,1.33333333333333,Leicester,6,19,5,12,8.88,8.49,6.32,12.15,7.16666666666667,5,2
109,03/11/2019,Everton,Tottenham,"['1 ', ' 1']",2.7,3.4,2.6,1.72,2.1,Everton,6,6,12,3,9.71,7.2,9.46,11.56,7.66666666666667,5.16666666666667,0.5,Tottenham,6,9,9,7,6.3,8.66,11.31,9.88,7,7.83333333333333,1.16666666666667
110,08/11/2019,Norwich,Watford,"['0 ', ' 2']",2.7,3.5,2.55,1.66,2.2,Norwich,7,5,16,4,6.85,18.06,11.19,9.85,7.71428571428571,9.85714285714286,0.571428571428571,Watford,7,4,15,4,8.68,13.13,16.59,11.92,5.42857142857143,7.28571428571429,0.571428571428571
111,09/11/2019,Chelsea,Crystal Palace,"['2 ', ' 0']",1.33,5,10,1.57,2.37,Chelsea,7,19,8,18,16.19,8.32,9.86,13.92,8,4.28571428571429,2.57142857142857,Crystal Palace,7,7,12,8,8.27,11.3,17.2,8.74,5.71428571428571,9.14285714285714,1.14285714285714
112,09/11/2019,Burnley,West Ham,"['3 ', ' 0']",2.25,3.5,3.1,1.66,2.2,Burnley,7,9,12,8,9.71,9.11,12.87,8.71,4.71428571428571,6.71428571428571,1.14285714285714,West Ham,7,8,10,6,7.91,12.4,10.81,11.97,9.42857142857143,6.71428571428571,0.857142857142857
113,09/11/2019,Newcastle United,Bournemouth,"['2 ', ' 1']",2.55,3.25,2.8,2,1.8,Newcastle United,7,6,12,8,4.83,12.71,27.11,6.25,2.71428571428571,11.1428571428571,1.14285714285714,Bournemouth,7,9,5,12,9.16,7.94,11.35,8.36,4.71428571428571,8,1.71428571428571
114,09/11/2019,Southampton,Everton,"['1 ', ' 2']",2.9,3.3,2.45,1.9,1.9,Southampton,7,6,21,4,8.92,15.15,9.96,10.11,4.85714285714286,10,0.571428571428571,Everton,7,7,13,4,10.87,7.45,9.73,11.39,7.71428571428571,4.57142857142857,0.571428571428571
115,09/11/2019,Tottenham,Sheffield United,"['1 ', ' 1']",1.57,4,6,1.8,2,Tottenham,7,10,10,8,6.54,9.82,11.17,10.06,6.14285714285714,7.85714285714286,1.14285714285714,Sheffield United,7,7,3,11,8.55,10.26,13.84,10.32,5,7,1.57142857142857
116,09/11/2019,Leicester,Arsenal,"['2 ', ' 0']",2,3.75,3.5,1.57,2.37,Leicester,7,21,5,15,9.86,8.94,6.33,12.69,6.85714285714286,5,2.14285714285714,Arsenal,7,10,9,10,10,10.55,9.67,10.98,8.71428571428571,6.42857142857143,1.42857142857143
117,10/11/2019,Manchester United,Brighton,"['3 ', ' 1']",1.6,3.75,6.5,2,1.8,Manchester United,7,6,7,8,10.43,7.12,10.75,9.39,4.28571428571429,4.57142857142857,1.14285714285714,Brighton,7,10,7,11,11.25,10.65,7.94,15.03,8.57142857142857,5.71428571428571,1.57142857142857
118,10/11/2019,Wolverhampton Wanderers,Aston Villa,"['2 ', ' 1']",1.9,3.5,4.2,1.9,1.9,Wolverhampton Wanderers,7,10,9,10,9.93,9.74,14.15,11.4,4.42857142857143,7.42857142857143,1.42857142857143,Aston Villa,7,12,12,8,12.4,13.49,12.42,8.04,5.14285714285714,11.4285714285714,1.14285714285714
119,10/11/2019,Liverpool,Manchester City,"['3 ', ' 1']",2.5,3.6,2.62,1.66,2.2,Liverpool,7,13,6,19,15.29,5.68,6.68,21.21,11.8571428571429,3,2.71428571428571,Manchester City,7,20,7,15,24.27,8.12,7.11,23.45,17.5714285714286,3.42857142857143,2.14285714285714
120,23/11/2019,West Ham,Tottenham,"['2 ', ' 3']",4.2,4.33,1.7,1.53,2.5,West Ham,7,8,13,5,7.85,13.41,10.05,11.83,8.85714285714286,6.85714285714286,0.714285714285714,Tottenham,6,6,9,6,5.67,8.88,14.55,9.27,5,8.16666666666667,1
121,23/11/2019,Bournemouth,Wolverhampton Wanderers,"['1 ', ' 2']",2.75,3.3,2.6,2,1.8,Bournemouth,6,4,5,6,8.37,6.59,9.9,11.43,6.33333333333333,7.66666666666667,1,Wolverhampton Wanderers,7,10,5,13,10.54,7.15,12.73,11.23,4.85714285714286,6.57142857142857,1.85714285714286
122,23/11/2019,Arsenal,Southampton,"['2 ', ' 2']",1.45,4.75,6.5,1.44,2.75,Arsenal,7,8,9,9,9.95,9.09,9.42,10.72,9.14285714285714,6.71428571428571,1.28571428571429,Southampton,6,5,20,1,5.9,14.06,11.1,8,3.66666666666667,11,0.166666666666667
123,23/11/2019,Brighton,Leicester,"['0 ', ' 2']",3.75,3.5,2,1.9,1.9,Brighton,6,10,9,9,9.48,12.87,8.27,13.68,7.16666666666667,6.83333333333333,1.5,Leicester,6,21,3,15,9.48,7.46,6.45,16.03,8.5,5.33333333333333,2.5
124,23/11/2019,Crystal Palace,Liverpool,"['1 ', ' 2']",7.5,4.75,1.4,1.66,2.2,Crystal Palace,7,7,10,8,8.18,13.53,16.61,9.03,5.42857142857143,9.57142857142857,1.14285714285714,Liverpool,7,13,6,19,13.69,6.87,7.7,17.83,10,3.71428571428571,2.71428571428571
125,23/11/2019,Everton,Norwich,"['0 ', ' 2']",1.36,5.1,8,1.53,2.5,Everton,6,8,9,7,10.19,6.26,10.41,10.75,7,4.66666666666667,1.16666666666667,Norwich,6,2,14,1,4.93,14.69,9.52,10.7,8.33333333333333,8.5,0.166666666666667
126,23/11/2019,Watford,Burnley,"['0 ', ' 3']",2.3,3.4,3.1,2,1.8,Watford,6,4,5,6,6.87,6.11,16.26,10.36,4.66666666666667,7,1,Burnley,6,9,11,7,9.39,7.1,12.5,8.71,4.5,5,1.16666666666667
127,23/11/2019,Manchester City,Chelsea,"['2 ', ' 1']",1.44,5,6.5,1.4,3,Manchester City,6,11,7,12,16.78,7.37,7.07,22.02,17.5,3.83333333333333,2,Chelsea,7,16,6,18,16.41,7.3,10.02,14.05,8.71428571428571,4,2.57142857142857
128,24/11/2019,Sheffield United,Manchester United,"['3 ', ' 3']",3.5,3.4,2.1,2.2,1.66,Sheffield United,6,6,3,9,7.09,8.93,13.64,10.56,5.16666666666667,6.16666666666667,1.5,Manchester United,6,8,6,8,11.7,7.28,10.65,8.82,5,4.33333333333333,1.33333333333333
129,25/11/2019,Aston Villa,Newcastle United,"['2 ', ' 0']",2.05,3.4,3.7,1.9,1.9,Aston Villa,6,11,11,7,9.75,12.52,11.63,7.25,4,11.1666666666667,1.16666666666667,Newcastle United,6,7,10,10,5.77,10.48,24.5,6.34,2.66666666666667,10.5,1.66666666666667
130,30/11/2019,Newcastle United,Manchester City,"['2 ', ' 2']",13,8,1.16,1.44,2.75,Newcastle United,7,7,12,10,6.46,13.18,23.39,6.46,2.71428571428571,11,1.42857142857143,Manchester City,6,10,7,12,14.91,5.83,8.43,19.87,17.6666666666667,3.83333333333333,2
131,30/11/2019,Burnley,Crystal Palace,"['0 ', ' 2']",2.25,3.25,3.3,2.2,1.66,Burnley,6,10,9,9,10.38,7.09,13.03,8.71,4.5,5.33333333333333,1.5,Crystal Palace,6,5,11,4,6.41,12.71,18.82,8.62,4.83333333333333,10.5,0.666666666666667
132,30/11/2019,Chelsea,West Ham,"['0 ', ' 1']",1.28,6,9,1.4,3,Chelsea,6,14,6,15,11.73,6.89,10.25,16.26,8.83333333333333,6.16666666666667,2.5,West Ham,6,6,14,1,6.71,12.02,9.07,10.99,7.83333333333333,6.33333333333333,0.166666666666667
133,30/11/2019,Liverpool,Brighton,"['2 ', ' 1']",1.18,7,15,1.44,2.75,Liverpool,6,12,6,16,12.33,5.49,7.67,18.28,10.8333333333333,4.66666666666667,2.66666666666667,Brighton,6,10,9,9,9.65,12.11,8.31,14.53,8.5,6.83333333333333,1.5
134,30/11/2019,Tottenham,Bournemouth,"['3 ', ' 2']",1.36,5.5,7.5,1.53,2.5,Tottenham,6,7,10,6,6.68,8.38,12.11,10.39,4.33333333333333,7.83333333333333,1,Bournemouth,6,3,5,5,6.9,6.57,10.43,11.51,5.5,6,0.833333333333333
135,30/11/2019,Southampton,Watford,"['2 ', ' 1']",2.1,3.4,3.5,1.9,1.9,Southampton,6,6,20,2,7.34,14.48,11.62,6.43,4,10.3333333333333,0.333333333333333,Watford,6,4,6,6,6.7,7.61,15.52,8.82,3.83333333333333,6.5,1
136,01/12/2019,Norwich,Arsenal,"['2 ', ' 2']",4,4.33,1.75,1.4,3,Norwich,6,4,12,4,6.03,13.69,9.34,9.63,7.33333333333333,9.16666666666667,0.666666666666667,Arsenal,7,7,9,7,9.03,9.98,8.92,10.03,7.85714285714286,7,1
137,01/12/2019,Wolverhampton Wanderers,Sheffield United,"['1 ', ' 1']",1.9,3.5,4.2,2.3,1.61,Wolverhampton Wanderers,6,9,5,12,8.89,5.95,11.68,11.31,5.16666666666667,5.5,2,Sheffield United,6,9,5,10,7.48,8.29,11.72,10.14,5.5,5.33333333333333,1.66666666666667
138,01/12/2019,Leicester,Everton,"['2 ', ' 1']",1.61,4,5.25,1.8,2,Leicester,6,18,3,15,11.17,8.19,7.86,14.23,7.83333333333333,6.5,2.5,Everton,6,7,8,7,8.64,4.96,8.09,10.45,8.5,3.16666666666667,1.16666666666667
139,01/12/2019,Manchester United,Aston Villa,"['2 ', ' 2']",1.45,4.5,7,1.72,2.1,Manchester United,7,11,9,9,13.03,8.84,10.39,9.1,5.14285714285714,4.14285714285714,1.28571428571429,Aston Villa,6,11,9,9,11.54,11.55,11.81,8.1,5.83333333333333,11.3333333333333,1.5
140,03/12/2019,Crystal Palace,Bournemouth,"['1 ', ' 0']",2.2,3.4,3.25,2,1.8,Crystal Palace,7,7,11,7,7.35,14.56,16.47,8.57,5,9.71428571428571,1,Bournemouth,7,5,8,5,7.93,9.5,10.06,11.08,5.57142857142857,6.42857142857143,0.714285714285714
141,03/12/2019,Burnley,Manchester City,"['1 ', ' 4']",11,7,1.22,1.44,2.75,Burnley,7,10,11,9,12.24,8.02,12.04,8.46,4.57142857142857,5.42857142857143,1.28571428571429,Manchester City,7,12,9,13,17.35,6.04,7.77,21.58,16.8571428571429,3.57142857142857,1.85714285714286
142,04/12/2019,Leicester,Watford,"['2 ', ' 0']",1.33,5.5,8,1.61,2.3,Leicester,7,20,4,18,13.41,9.44,7.57,14.83,8,5.71428571428571,2.57142857142857,Watford,7,5,8,6,7.21,9.58,15.34,8.65,4,6.71428571428571,0.857142857142857
143,04/12/2019,Wolverhampton Wanderers,West Ham,"['2 ', ' 0']",1.75,3.7,4.75,1.9,1.9,Wolverhampton Wanderers,7,10,6,13,10.17,7.42,11.12,10.53,5,5.85714285714286,1.85714285714286,West Ham,7,7,14,4,7.83,14.75,9.53,11.03,7.14285714285714,6.28571428571429,0.571428571428571
144,04/12/2019,Manchester United,Tottenham,"['2 ', ' 1']",2.75,3.4,2.55,1.8,2,Manchester United,7,12,10,9,13.75,8.43,10.63,9.33,6.28571428571429,3.57142857142857,1.28571428571429,Tottenham,7,10,12,9,9.61,9.41,11.47,10.09,5,7.57142857142857,1.28571428571429
145,04/12/2019,Chelsea,Aston Villa,"['2 ', ' 1']",1.28,5.75,10,1.4,3,Chelsea,7,14,7,15,14.47,8.01,10.36,15.28,8.42857142857143,5.71428571428571,2.14285714285714,Aston Villa,7,13,11,10,12.84,13.39,11.84,7.89,5.42857142857143,11.5714285714286,1.42857142857143
146,04/12/2019,Southampton,Norwich,"['2 ', ' 1']",1.72,4,4.2,1.57,2.37,Southampton,7,8,21,5,9.31,14.98,11.14,7.34,4.57142857142857,9.57142857142857,0.714285714285714,Norwich,7,6,14,5,6.84,15.66,10.65,9.37,6.57142857142857,9.28571428571429,0.714285714285714
147,04/12/2019,Liverpool,Everton,"['5 ', ' 2']",1.36,5,8.5,1.57,2.37,Liverpool,7,14,7,19,13.7,6.35,8.73,17.78,10.8571428571429,4.42857142857143,2.71428571428571,Everton,7,8,10,7,9.89,7.21,9.23,9.66,7.42857142857143,4,1
148,05/12/2019,Sheffield United,Newcastle United,"['0 ', ' 2']",1.83,3.4,4.6,2.3,1.61,Sheffield United,7,10,6,11,8.95,9.56,10.95,9.72,5.85714285714286,5.14285714285714,1.57142857142857,Newcastle United,7,9,9,11,6.62,13.8,23.4,6.27,2.85714285714286,10.8571428571429,1.57142857142857
149,05/12/2019,Arsenal,Brighton,"['1 ', ' 2']",1.57,4.33,5.5,1.53,2.5,Arsenal,7,8,10,7,9.29,9.65,8.55,11.75,8.28571428571429,6.57142857142857,1,Brighton,7,11,11,9,10.52,13.48,8.96,14.6,7.71428571428571,7.42857142857143,1.28571428571429
150,07/12/2019,Everton,Chelsea,"['3 ', ' 1']",3.5,3.75,2,1.72,2.1,Everton,7,10,14,7,10.35,9.06,9.34,8.73,7.71428571428571,4.57142857142857,1,Chelsea,8,16,8,18,16.44,8.87,9.83,15.08,9.125,5.25,2.25
151,07/12/2019,Bournemouth,Liverpool,"['0 ', ' 3']",7,5.25,1.4,1.5,2.62,Bournemouth,8,5,9,5,8.27,9.88,9.55,11.86,6.125,6.375,0.625,Liverpool,7,17,8,19,12.37,8.02,9.05,17.22,10.5714285714286,4.71428571428571,2.71428571428571
152,07/12/2019,Tottenham,Burnley,"['5 ', ' 0']",1.4,4.75,8,1.57,2.37,Tottenham,7,11,11,9,9.68,8.28,10.47,9.93,4.71428571428571,6,1.28571428571429,Burnley,7,10,15,6,12.16,9.28,12.81,8.78,4.14285714285714,6.71428571428571,0.857142857142857
